project_id,year,recipient_condensed,flow_class,usd_defl_2014,usd_current,recipient_iso3,recipient_region,special
41976,2001,Kenya,ODA-like,31038094.99,13652176.77,KEN,Africa,
43012,2009,Russia,OOF-like,13570987876,10000000000,RUS,Central and Eastern Europe,
41981,2002,Bangladesh,ODA-like,13653424.12,6040867.07,BGD,Asia,
41987,2014,South Sudan,ODA-like,,,SSD,Africa,
41988,2009,Samoa,ODA-like,542839.515,400000,WSM,The Pacific,
41995,2004,Liberia,ODA-like,2060794.114,1000000,LBR,Africa,
41996,2002,Nauru,ODA-like,174033569.2,77000000,NRU,The Pacific,
41997,2010,Cameroon,ODA-like,37730942.64,30000000,CMR,Africa,
42003,2004,Zimbabwe,OOF-like,61823823.41,30000000,ZWE,Africa,
42010,2005,Tonga,ODA-like,,,TON,The Pacific,
42011,2013,Vanuatu,ODA-like,3009589.957,2960000,VUT,The Pacific,
42023,2009,Cook Islands,ODA-like,,,COK,The Pacific,
42025,2005,"Micronesia, Federated States of",ODA-like,491031.7949,250000,FSM,The Pacific,
42049,2001,Bosnia-Herzegovina,ODA-like,850285.469,374000,BIH,Central and Eastern Europe,
42051,2001,Bosnia-Herzegovina,ODA-like,2728188.671,1200000,BIH,Central and Eastern Europe,
42059,2001,Belarus,ODA-like,2728188.671,1200000,BLR,Central and Eastern Europe,
42061,2002,Belarus,ODA-like,2730684.823,1208173.414,BLR,Central and Eastern Europe,
42064,2003,Bosnia-Herzegovina,ODA-like,4979443.879,2260000,BIH,Central and Eastern Europe,
42070,2003,Belarus,ODA-like,1388075.064,630000,BLR,Central and Eastern Europe,
42074,2003,Belarus,ODA-like,2661935.473,1208161.858,BLR,Central and Eastern Europe,
42130,2000,Bulgaria,OOF-like,46409629.25,20000000,BGR,Central and Eastern Europe,
42132,2000,Bulgaria,OOF-like,1392288.877,600000,BGR,Central and Eastern Europe,
42133,2006,Belarus,Vague (Official Finance),344337737.9,187200000,BLR,Central and Eastern Europe,
42141,2001,Bulgaria,OOF-like,45469811.18,20000000,BGR,Central and Eastern Europe,
42145,2006,Belarus,OOF-like,,,BLR,Central and Eastern Europe,
42147,2001,Bulgaria,OOF-like,1477768.863,650000,BGR,Central and Eastern Europe,
42166,2005,Bulgaria,OOF-like,1178476.308,600000,BGR,Central and Eastern Europe,
42169,2007,Belarus,ODA-like,4394336.109,2700000,BLR,Central and Eastern Europe,
42173,2007,Belarus,ODA-like,14975582.75,9201406.632,BLR,Central and Eastern Europe,
42179,2008,Belarus,Vague (Official Finance),196439959.3,142460000,BLR,Central and Eastern Europe,
42182,2011,Bulgaria,OOF-like,16649.80989,15000,BGR,Central and Eastern Europe,
42183,2009,Belarus,OOF-like,490170090.4,361189690,BLR,Central and Eastern Europe,
42189,2011,Bosnia-Herzegovina,OOF-like,540060786.5,486546804.6,BIH,Central and Eastern Europe,
42193,2011,Kazakhstan,OOF-like,443994930.3,400000000,KAZ,Asia,
42196,2012,Bulgaria,OOF-like,10436.93146,9855.129595,BGR,Central and Eastern Europe,
42197,2012,Bulgaria,OOF-like,,,BGR,Central and Eastern Europe,
42211,2000,Georgia,ODA-like,,,GEO,Asia,
42226,2003,Georgia,ODA-like,1330967.737,604080.9291,GEO,Asia,
42227,2014,Bosnia-Herzegovina,OOF-like,886258139,886258139,BIH,Central and Eastern Europe,
42238,2000,Georgia,ODA-like,840906.0679,362384.3076,GEO,Asia,
42239,2001,"Macedonia, FYR",OOF-like,2273490.559,1000000,MKD,Central and Eastern Europe,
42241,2002,Georgia,ODA-like,1365342.412,604086.707,GEO,Asia,
42244,2002,Georgia,ODA-like,407995.7109,180515,GEO,Asia,
42245,2010,Belarus,Vague (Official Finance),314424522,250000000,BLR,Central and Eastern Europe,
42249,2004,Georgia,OOF-like,1244921.894,604098.1414,GEO,Asia,
42250,2004,Georgia,ODA-like,1244921.894,604098.1414,GEO,Asia,
42251,2002,"Macedonia, FYR",OOF-like,196635331.4,87000000,MKD,Central and Eastern Europe,
42253,2005,Georgia,ODA-like,4793876.682,2440716.025,GEO,Asia,
42255,2006,Georgia,ODA-like,4598527.482,2500000,GEO,Asia,
42256,2005,Georgia,ODA-like,5106730.667,2600000,GEO,Asia,
42259,2004,"Macedonia, FYR",ODA-like,5151985.284,2500000,MKD,Central and Eastern Europe,
42263,2008,Georgia,ODA-like,3998847.971,2900000,GEO,Asia,
42265,2001,Albania,OOF-like,286459810.4,126000000,ALB,Central and Eastern Europe,
42273,2000,Moldova,ODA-like,,,MDA,Central and Eastern Europe,
42283,2010,"Macedonia, FYR",ODA-like,811673.1146,645364.0364,MKD,Central and Eastern Europe,
42290,2001,Moldova,ODA-like,2728188.671,1200000,MDA,Central and Eastern Europe,
42293,2011,"Macedonia, FYR",ODA-like,3440960.71,3100000,MKD,Central and Eastern Europe,
42300,2011,"Macedonia, FYR",ODA-like,,,MKD,Central and Eastern Europe,
42307,2013,"Macedonia, FYR",ODA-like,589716951.1,580000000,MKD,Central and Eastern Europe,
42313,2013,Belarus,OOF-like,3050260092,3000000000,BLR,Central and Eastern Europe,
42315,2010,Belarus,OOF-like,797506357.6,634100000,BLR,Central and Eastern Europe,
42319,2010,Belarus,OOF-like,106887987.4,84987000,BLR,Central and Eastern Europe,
42320,2003,"Europe, regional",ODA-like,154230562.6,70000000,R_Europe,Central and Eastern Europe,1
42327,2010,Montenegro,OOF-like,59609858.58,47396000,MNE,Central and Eastern Europe,
42330,2014,Montenegro,ODA-like,911466080,911466080,MNE,Central and Eastern Europe,
42332,2004,Albania,ODA-like,2472952.936,1200000,ALB,Central and Eastern Europe,
42336,2011,Belarus,OOF-like,377395690.8,340000000,BLR,Central and Eastern Europe,
42345,2003,Moldova,ODA-like,1321976.251,600000,MDA,Central and Eastern Europe,
42349,2003,Moldova,OOF-like,2203293.752,1000000,MDA,Central and Eastern Europe,
42351,2009,Moldova,ODA-like,54283.9515,40000,MDA,Central and Eastern Europe,
42352,2007,Albania,ODA-like,2001864.228,1230000,ALB,Central and Eastern Europe,
42353,2005,Albania,ODA-like,27104.95508,13800,ALB,Central and Eastern Europe,
42355,2010,Belarus,OOF-like,237704938.6,189000000,BLR,Central and Eastern Europe,
42358,2005,Moldova,ODA-like,2356952.616,1200000,MDA,Central and Eastern Europe,
42363,2007,Moldova,ODA-like,3255063.785,2000000,MDA,Central and Eastern Europe,
42368,2009,Albania,ODA-like,1986555.609,1463825.351,ALB,Central and Eastern Europe,
42371,2007,Laos,ODA-like,,,LAO,Asia,
42373,2009,Moldova,OOF-like,4071296.363,3000000,MDA,Central and Eastern Europe,
42376,2010,Albania,ODA-like,25153.96176,20000,ALB,Central and Eastern Europe,
42377,2010,Moldova,ODA-like,3715356.31,2954092.358,MDA,Central and Eastern Europe,
42378,2011,Albania,OOF-like,,,ALB,Central and Eastern Europe,
42381,2012,Moldova,OOF-like,66083811.13,62400000,MDA,Central and Eastern Europe,
42388,2000,Ukraine,ODA-like,1401510.113,603973.8459,UKR,Central and Eastern Europe,
42391,2001,Ukraine,ODA-like,824020.2209,362447.1708,UKR,Central and Eastern Europe,
42401,2012,Belarus,OOF-like,298647992.6,282000000,BLR,Central and Eastern Europe,
42402,2002,Ukraine,ODA-like,,,UKR,Central and Eastern Europe,
42407,2012,Belarus,OOF-like,369179752.6,348600000,BLR,Central and Eastern Europe,
42412,2013,Albania,OOF-like,,,ALB,Central and Eastern Europe,
42422,2013,Belarus,OOF-like,329242024,323817000,BLR,Central and Eastern Europe,
42459,2006,Ukraine,ODA-like,2207293.192,1200000,UKR,Central and Eastern Europe,
42460,2011,Sri Lanka,ODA-like,86801008.88,78200000,LKA,Asia,
42461,2006,Ukraine,ODA-like,2207293.192,1200000,UKR,Central and Eastern Europe,
42463,2006,Ukraine,OOF-like,1504270.31,817800,UKR,Central and Eastern Europe,
42464,2006,Ukraine,ODA-like,1379558.245,750000,UKR,Central and Eastern Europe,
42467,2012,Montenegro,OOF-like,50198279.61,47400000,MNE,Central and Eastern Europe,
42473,2013,Belarus,ODA-like,24615712.24,24210111.44,BLR,Central and Eastern Europe,
42475,2000,Romania,OOF-like,1160240.731,500000,ROU,Central and Eastern Europe,
42479,2009,Ukraine,OOF-like,4966389.023,3659563.378,UKR,Central and Eastern Europe,
42480,2014,Belarus,Vague (Official Finance),52700000,52700000,BLR,Central and Eastern Europe,
42488,2013,Malta,OOF-like,,,MLT,Central and Eastern Europe,
42489,2009,Ukraine,ODA-like,695294.4632,512338.8729,UKR,Central and Eastern Europe,
42491,2001,Romania,OOF-like,1373367.035,604078.618,ROU,Central and Eastern Europe,
42493,2013,Belarus,OOF-like,25418834.1,25000000,BLR,Central and Eastern Europe,
42494,2009,Ukraine,OOF-like,505261449.6,372310000,UKR,Central and Eastern Europe,
42496,2009,Ukraine,OOF-like,,,UKR,Central and Eastern Europe,
42499,2013,Malta,OOF-like,15251300.46,15000000,MLT,Central and Eastern Europe,
42500,2013,Moldova,ODA-like,,,MDA,Central and Eastern Europe,
42501,2006,Serbia,ODA-like,2307510.688,1254483.472,SRB,Central and Eastern Europe,
42502,2007,Serbia,ODA-like,,,SRB,Central and Eastern Europe,
42522,2009,Serbia,ODA-like,294151162.2,216750000,SRB,Central and Eastern Europe,
42525,2002,Romania,OOF-like,1356105.734,600000,ROU,Central and Eastern Europe,
42531,2002,Romania,OOF-like,1365342.412,604086.707,ROU,Central and Eastern Europe,
42537,2010,Serbia,ODA-like,38063825.4,30264676.21,SRB,Central and Eastern Europe,
42545,2011,Serbia,ODA-like,332996197.7,300000000,SRB,Central and Eastern Europe,
42549,2012,Serbia,ODA-like,309661961.1,292400000,SRB,Central and Eastern Europe,
42550,2012,Serbia,ODA-like,680357.2796,642431.0814,SRB,Central and Eastern Europe,
42552,2012,Serbia,Vague (Official Finance),353717835.2,334000000,SRB,Central and Eastern Europe,
42555,2014,Serbia,OOF-like,608000000,608000000,SRB,Central and Eastern Europe,
42556,2011,Ukraine,ODA-like,13742864.28,12381100.18,UKR,Central and Eastern Europe,
42559,2012,Ukraine,OOF-like,3177106304,3000000000,UKR,Central and Eastern Europe,
42572,2003,Romania,OOF-like,220329375.2,100000000,ROU,Central and Eastern Europe,
42577,2014,Ukraine,ODA-like,52000000,52000000,UKR,Central and Eastern Europe,
42609,2003,Romania,OOF-like,23859.20816,10828.88205,ROU,Central and Eastern Europe,
42612,2002,Romania,OOF-like,678052866.8,300000000,ROU,Central and Eastern Europe,
42613,2004,Romania,OOF-like,,,ROU,Central and Eastern Europe,
42619,2014,India,OOF-like,,,IND,Asia,
42653,2008,India,ODA-like,,,IND,Asia,
42654,2008,India,OOF-like,1034184820,750000000,IND,Asia,
42656,2004,Romania,OOF-like,,,ROU,Central and Eastern Europe,
42659,2008,Nepal,Vague (Official Finance),5515652.374,4000000,NPL,Asia,
42672,2004,Romania,OOF-like,267903234.8,130000000,ROU,Central and Eastern Europe,
42673,2014,India,Vague (Official Finance),,,IND,Asia,
42676,2014,India,ODA-like,,,IND,Asia,
42711,2005,Romania,OOF-like,1198469.171,610179.0062,ROU,Central and Eastern Europe,
42723,2006,Romania,OOF-like,,,ROU,Central and Eastern Europe,
42724,2010,India,OOF-like,503079235.2,400000000,IND,Asia,
42725,2006,Romania,OOF-like,,,ROU,Central and Eastern Europe,
42728,2006,Romania,OOF-like,,,ROU,Central and Eastern Europe,
42760,2011,Belarus,ODA-like,12209860.58,11000000,BLR,Central and Eastern Europe,
42821,2014,Albania,OOF-like,,,ALB,Central and Eastern Europe,
42824,2013,Albania,OOF-like,,,ALB,Central and Eastern Europe,
42828,2012,Albania,OOF-like,,,ALB,Central and Eastern Europe,
42829,2012,Albania,OOF-like,83886.21638,79210.0185,ALB,Central and Eastern Europe,
42868,2011,Albania,OOF-like,,,ALB,Central and Eastern Europe,
42870,2010,Albania,ODA-like,,,ALB,Central and Eastern Europe,
42871,2010,Albania,OOF-like,,,ALB,Central and Eastern Europe,
42874,2010,Albania,OOF-like,,,ALB,Central and Eastern Europe,
42876,2011,Albania,ODA-like,,,ALB,Central and Eastern Europe,
42878,2010,Albania,OOF-like,,,ALB,Central and Eastern Europe,
42880,2009,Albania,OOF-like,,,ALB,Central and Eastern Europe,
42885,2008,Albania,ODA-like,,,ALB,Central and Eastern Europe,
42898,2010,Georgia,OOF-like,,,GEO,Asia,
42904,2005,Bulgaria,OOF-like,,,BGR,Central and Eastern Europe,
42918,2013,Georgia,OOF-like,,,GEO,Asia,
42922,2014,"Macedonia, FYR",ODA-like,5306934.964,5306934.964,MKD,Central and Eastern Europe,
42923,2014,"Macedonia, FYR",ODA-like,5306934.964,5306934.964,MKD,Central and Eastern Europe,
42924,2014,Georgia,OOF-like,,,GEO,Asia,
42944,2010,Belarus,ODA-like,,,BLR,Central and Eastern Europe,
42948,2009,Belarus,ODA-like,,,BLR,Central and Eastern Europe,
42949,2009,Belarus,OOF-like,,,BLR,Central and Eastern Europe,
42950,2009,Belarus,ODA-like,,,BLR,Central and Eastern Europe,
42951,2009,Belarus,OOF-like,,,BLR,Central and Eastern Europe,
42954,2014,Montenegro,OOF-like,,,MNE,Central and Eastern Europe,
43003,2014,Russia,OOF-like,504603769.2,504603769.2,RUS,Central and Eastern Europe,
42968,2010,Ukraine,OOF-like,,,UKR,Central and Eastern Europe,
42971,2010,Ukraine,OOF-like,,,UKR,Central and Eastern Europe,
42973,2011,Ukraine,OOF-like,,,UKR,Central and Eastern Europe,
42974,2007,Ukraine,OOF-like,,,UKR,Central and Eastern Europe,
42975,2012,Ukraine,OOF-like,,,UKR,Central and Eastern Europe,
42977,2013,Ukraine,OOF-like,,,UKR,Central and Eastern Europe,
42978,2012,Serbia,OOF-like,,,SRB,Central and Eastern Europe,
42980,2010,Serbia,OOF-like,,,SRB,Central and Eastern Europe,
42981,2011,Serbia,OOF-like,,,SRB,Central and Eastern Europe,
42983,2008,Serbia,ODA-like,1984431.654,1439127.428,SRB,Central and Eastern Europe,
42984,2006,Serbia,OOF-like,,,SRB,Central and Eastern Europe,
42999,2013,"Macedonia, FYR",OOF-like,,,MKD,Central and Eastern Europe,
43031,2009,Russia,OOF-like,678549393.8,500000000,RUS,Central and Eastern Europe,
43041,2009,Russia,OOF-like,678549393.8,500000000,RUS,Central and Eastern Europe,
42966,2005,Russia,OOF-like,589238153.9,300000000,RUS,Central and Eastern Europe,
43051,2009,Russia,OOF-like,180494138.7,133000000,RUS,Central and Eastern Europe,
43052,2011,Tajikistan,OOF-like,,,TJK,Asia,
43055,2011,Zimbabwe,Vague (Official Finance),,,ZWE,Africa,
43045,2008,Russia,OOF-like,25509892.23,18500000,RUS,Central and Eastern Europe,
43010,2005,Russia,OOF-like,23569526.16,12000000,RUS,Central and Eastern Europe,
40516,2004,Russia,ODA-like,2489843.788,1208196.283,RUS,Central and Eastern Europe,
40508,2003,Russia,OOF-like,11897786.26,5400000,RUS,Central and Eastern Europe,
43082,2000,Papua New Guinea,ODA-like,11602407.31,5000000,PNG,The Pacific,
40518,2004,Russia,ODA-like,206079.4114,100000,RUS,Central and Eastern Europe,
43102,2010,India,OOF-like,1760777323,1400000000,IND,Asia,
43103,2009,Nepal,ODA-like,271419757.5,200000000,NPL,Asia,
43105,2009,India,OOF-like,132995681.2,98000000,IND,Asia,
43107,2010,India,OOF-like,1383467897,1100000000,IND,Asia,
43108,2010,India,OOF-like,754618852.8,600000000,IND,Asia,
43115,2014,Ghana,ODA-like,833000,833000,GHA,Africa,
43134,2006,Viet Nam,OOF-like,270393416,147000000,VNM,Asia,
43144,2008,Sri Lanka,ODA-like,,,LKA,Asia,
43145,2013,Cambodia,OOF-like,1697978118,1670000000,KHM,Asia,
43153,2013,Nigeria,Vague (Official Finance),101675336.4,100000000,NGA,Africa,
43168,2013,Turkmenistan,OOF-like,,,TKM,Asia,
43169,2013,Afghanistan,ODA-like,32820949.66,32280148.58,AFG,Asia,
43171,2008,Nigeria,ODA-like,9928174.273,7200000,NGA,Africa,
43180,2008,Sierra Leone,ODA-like,,,SLE,Africa,
43182,2006,Pakistan,ODA-like,551823297.9,300000000,PAK,Asia,
43185,2013,Uzbekistan,Vague (Official Finance),355863677.4,350000000,UZB,Asia,
43203,2006,Uzbekistan,OOF-like,362363965.6,197000000,UZB,Asia,
43215,2010,Bangladesh,ODA-like,18576781.55,14770461.79,BGD,Asia,
43219,2011,Pakistan,ODA-like,1331984.791,1200000,PAK,Asia,
43228,2010,Pakistan,Vague (Official Finance),,,PAK,Asia,
43229,2010,Pakistan,Vague (Official Finance),,,PAK,Asia,
43230,2010,Pakistan,Vague (Official Finance),,,PAK,Asia,
43231,2010,Pakistan,Vague (Official Finance),,,PAK,Asia,
43232,2010,Pakistan,Vague (Official Finance),56103396.31,44608000,PAK,Asia,
43258,2008,Belarus,OOF-like,68945654.67,50000000,BLR,Central and Eastern Europe,
43260,2007,Belarus,OOF-like,69715616.43,42835176.85,BLR,Central and Eastern Europe,
43262,2010,Sri Lanka,Vague (Official Finance),238962636.7,190000000,LKA,Asia,
43265,2009,Belarus,Vague (Official Finance),40712963.63,30000000,BLR,Central and Eastern Europe,
43270,2011,Nepal,ODA-like,168387222.8,151701932.8,NPL,Asia,
43290,2004,Tanzania,ODA-like,47511608.29,23055000,TZA,Africa,
43294,2008,Bangladesh,ODA-like,11906589.92,8634764.57,BGD,Asia,
43295,2008,Bangladesh,ODA-like,19844316.54,14391274.28,BGD,Asia,
43298,2008,Pakistan,ODA-like,274843784.1,199319148.8,PAK,Asia,
43558,2001,Tanzania,ODA-like,42286924.4,18600000,TZA,Africa,
43602,2007,Liberia,ODA-like,17114951.71,10515893.29,LBR,Africa,
43675,2007,Namibia,ODA-like,6418106.892,3943459.985,NAM,Africa,
43724,2011,Tajikistan,ODA-like,29414664.13,26500000,TJK,Asia,
43788,2014,Angola,ODA-like,54900000,54900000,AGO,Africa,
43811,2009,"Korea, Dem. Rep.",OOF-like,,,PRK,Asia,
43812,2011,"Korea, Dem. Rep.",OOF-like,,,PRK,Asia,
43813,2009,"Korea, Dem. Rep.",OOF-like,,,PRK,Asia,
43814,2009,"Korea, Dem. Rep.",OOF-like,,,PRK,Asia,
43822,2007,"Korea, Dem. Rep.",OOF-like,,,PRK,Asia,
43867,2014,Sierra Leone,ODA-like,162775.4094,162775.4094,SLE,Africa,
43952,2009,India,OOF-like,,,IND,Asia,
43953,2012,India,OOF-like,,,IND,Asia,
43960,2013,Turkey,OOF-like,,,TUR,Central and Eastern Europe,
43961,2008,Turkey,OOF-like,,,TUR,Central and Eastern Europe,
43962,2010,Turkey,OOF-like,,,TUR,Central and Eastern Europe,
43974,2011,Sudan,ODA-like,,,SDN,Africa,
44196,2012,Bulgaria,OOF-like,,,BGR,Central and Eastern Europe,
44338,2010,Kenya,ODA-like,804926.7763,640000,KEN,Africa,
44339,2014,Sierra Leone,ODA-like,4350000,4350000,SLE,Africa,
44504,2011,Cameroon,ODA-like,257678.7053,232145.6284,CMR,Africa,
44545,2010,Kenya,ODA-like,7619223.383,6058070.261,KEN,Africa,
44555,2014,Sierra Leone,ODA-like,,,SLE,Africa,
44561,2014,Sierra Leone,ODA-like,150000,150000,SLE,Africa,
44593,2014,Sierra Leone,ODA-like,2000000,2000000,SLE,Africa,
44594,2014,Sierra Leone,ODA-like,48000000,48000000,SLE,Africa,
44599,2014,Sierra Leone,ODA-like,,,SLE,Africa,
44658,2014,Guinea,ODA-like,2000000,2000000,GIN,Africa,
44754,2014,Guinea,ODA-like,4883262.283,4883262.283,GIN,Africa,
44775,2014,Sierra Leone,ODA-like,1627754.094,1627754.094,SLE,Africa,
44805,2013,Ethiopia,Vague (Official Finance),18669888.72,18362259.11,ETH,Africa,
44823,2014,"Africa, regional",ODA-like,,,R_Africa,Africa,1
45022,2014,"Africa, regional",ODA-like,,,R_Africa,Africa,
45047,2006,Ethiopia,Vague (Official Finance),919705496.5,500000000,ETH,Africa,
45062,2014,Liberia,ODA-like,162775.4094,162775.4094,LBR,Africa,
45131,2013,Rwanda,ODA-like,1651207.463,1624000,RWA,Africa,
45520,2011,Sri Lanka,Vague (Official Finance),153178251,138000000,LKA,Asia,
46170,2009,Madagascar,ODA-like,40712963.63,30000000,MDG,Africa,
46183,2013,Djibouti,Vague (Official Finance),498209148.3,490000000,DJI,Africa,
46211,2014,Tajikistan,Vague (Official Finance),348900000,348900000,TJK,Asia,
46215,2013,Tajikistan,ODA-like,21250145.31,20900000,TJK,Asia,
46231,2010,"Congo, Dem. Rep.",ODA-like,100318705.5,79763741.8,COD,Africa,
46348,2009,Kyrgyz Republic,Vague (Official Finance),271419757.5,200000000,KGZ,Asia,
46350,2013,Kyrgyz Republic,ODA-like,302890827.1,297900000,KGZ,Asia,
46364,2008,Kyrgyz Republic,ODA-like,34886501.26,25300000,KGZ,Asia,
46387,2013,Belarus,ODA-like,77679957,76400000,BLR,Central and Eastern Europe,
46413,2012,Belarus,OOF-like,341009410,322000000,BLR,Central and Eastern Europe,
46420,2014,Indonesia,ODA-like,92707999.25,92707999.25,IDN,Asia,
46436,2014,Cameroon,ODA-like,385808808,385808808,CMR,Africa,
46660,2009,Palestinian Adm. Areas,ODA-like,14928086.66,11000000,PSE,Middle East,
46670,2010,Botswana,ODA-like,51062542.37,40600000,BWA,Africa,
46762,2000,Nicaragua,ODA-like,9434344.308,4065683.98,NIC,Latin America and the Caribbean,
46883,2014,Samoa,ODA-like,31700000,31700000,WSM,The Pacific,
46946,2014,Laos,ODA-like,82000000,82000000,LAO,Asia,
46953,2012,Peru,OOF-like,3355448.655,3168400.74,PER,Latin America and the Caribbean,
46954,2014,Laos,ODA-like,500000,500000,LAO,Asia,
46960,2007,Namibia,ODA-like,3444384.032,2116323.525,NAM,Africa,
46967,2011,Colombia,ODA-like,,,COL,Latin America and the Caribbean,
46969,2009,Kenya,Vague (Official Finance),32231096.2,23750000,KEN,Africa,
46971,2011,Sri Lanka,OOF-like,169828060.8,153000000,LKA,Asia,
46972,2011,Sri Lanka,ODA-like,32544828.39,29320000,LKA,Asia,
46976,2014,Sri Lanka,OOF-like,272000000,272000000,LKA,Asia,
46978,2014,"Korea, Dem. Rep.",Vague (Official Finance),,,PRK,Asia,
46979,2014,Mongolia,OOF-like,162000000,162000000,MNG,Asia,
46985,2007,Peru,ODA-like,4621036.962,2839291.189,PER,Latin America and the Caribbean,
46987,2014,Sri Lanka,ODA-like,412000000,412000000,LKA,Asia,
46988,2005,"Korea, Dem. Rep.",ODA-like,62320396.87,31729308.32,PRK,Asia,
46990,2003,Peru,ODA-like,2643952.502,1200000,PER,Latin America and the Caribbean,
46992,2004,Peru,OOF-like,2060794.114,1000000,PER,Latin America and the Caribbean,
46994,2011,Kyrgyz Republic,ODA-like,101452841.6,91400000,KGZ,Asia,
46995,2006,Peru,ODA-like,2207293.192,1200000,PER,Latin America and the Caribbean,
47000,2011,Mongolia,OOF-like,,,MNG,Asia,
47003,2014,Mongolia,OOF-like,,,MNG,Asia,
47010,2010,Mongolia,OOF-like,,,MNG,Asia,
47011,2010,Mongolia,ODA-like,,,MNG,Asia,
47015,2001,Laos,ODA-like,68204716.77,30000000,LAO,Asia,
47016,2012,Sri Lanka,ODA-like,112257756.1,106000000,LKA,Asia,
47019,2011,Sri Lanka,ODA-like,99839942.14,89946920.86,LKA,Asia,
47026,2005,Sudan,ODA-like,343722256.5,175000000,SDN,Africa,
47032,2014,Mongolia,ODA-like,14900000,14900000,MNG,Asia,
