project_id,year,recipient_condensed,flow_class,usd_current,recipient_iso3,recipient_region
41189,2011,Uruguay,OOF-like,4600000,URY,Latin America and the Caribbean
41190,2011,Uruguay,OOF-like,1600000,URY,Latin America and the Caribbean
41202,2014,Yemen,ODA-like,16000000,YEM,Middle East
41204,2012,Bahrain,OOF-like, ,BHR,Middle East
41209,2000,Palestinian Adm. Areas,ODA-like,362384,PSE,Middle East
41210,2001,Palestinian Adm. Areas,ODA-like,1000000,PSE,Middle East
41213,2014,Bahrain,OOF-like, ,BHR,Middle East
41214,2002,Palestinian Adm. Areas,ODA-like,2500000,PSE,Middle East
41217,2005,Palestinian Adm. Areas,ODA-like,6101790,PSE,Middle East
41219,2005,Palestinian Adm. Areas,ODA-like,7000000,PSE,Middle East
41222,2008,Palestinian Adm. Areas,ODA-like,500000,PSE,Middle East
41223,2008,Palestinian Adm. Areas,ODA-like,1000000,PSE,Middle East
41226,2011,Palestinian Adm. Areas,ODA-like,5500000,PSE,Middle East
41238,2003,Iran,ODA-like, ,IRN,Middle East
41239,2003,Iran,ODA-like,1208162,IRN,Middle East
41240,2004,Iran,ODA-like,20000,IRN,Middle East
41243,2011,Jordan,ODA-like,2800000,JOR,Middle East
41244,2009,Jordan,ODA-like,15000000,JOR,Middle East
41245,2012,United Arab Emirates,OOF-like,30000000,ARE,Middle East
41246,2011,Mexico,OOF-like,375000000,MEX,Latin America and the Caribbean
41252,2010,Jordan,ODA-like,5000000,JOR,Middle East
41253,2012,Jordan,ODA-like, ,JOR,Middle East
41257,2013,Jordan,ODA-like,200000,JOR,Middle East
41268,2014,Iran,Vague (Official Finance),2142674992,IRN,Middle East
41286,2007,Iraq,ODA-like, ,IRQ,Middle East
41293,2009,Israel,OOF-like, ,ISR,Middle East
41309,2003,Armenia,ODA-like,650000,ARM,Asia
41311,2005,Armenia,ODA-like,1220358,ARM,Asia
41312,2006,Armenia,ODA-like,940623,ARM,Asia
41314,2009,Armenia,ODA-like,2195738,ARM,Asia
41319,2012,Armenia,ODA-like,11089403,ARM,Asia
41324,2014,Armenia,ODA-like,9766525,ARM,Asia
41331,2012,Syria,ODA-like,2000000,SYR,Middle East
41333,2014,Syria,ODA-like,3255508,SYR,Middle East
41334,2014,"Middle East, regional",ODA-like,16000000,JOR; LBN,Middle East
41344,2004,Azerbaijan,ODA-like,600000,AZE,Asia
41347,2000,"Korea, Dem. Rep.",ODA-like, ,PRK,Asia
41357,2011,Kuwait,OOF-like, ,KWT,Middle East
41359,2012,Kuwait,OOF-like, ,KWT,Middle East
41364,2010,Iraq,ODA-like,6800000,IRQ,Middle East
41365,2011,Bahrain,OOF-like, ,BHR,Middle East
41374,2014,Kuwait,OOF-like, ,KWT,Middle East
41375,2009,Iraq,ODA-like, ,IRQ,Middle East
41383,2005,Azerbaijan,ODA-like,1830537,AZE,Asia
41384,2010,Azerbaijan,ODA-like,2900000,AZE,Asia
41390,2013,Azerbaijan,OOF-like,4842022,AZE,Asia
41402,2004,"Korea, Dem. Rep.",ODA-like,1208196,PRK,Asia
41403,2005,"Korea, Dem. Rep.",ODA-like, ,PRK,Asia
41408,2012,Israel,OOF-like, ,ISR,Middle East
41409,2014,Israel,OOF-like, ,ISR,Middle East
41410,2012,Israel,OOF-like, ,ISR,Middle East
41411,2014,Israel,OOF-like, ,ISR,Middle East
41415,2014,Cyprus,OOF-like, ,CYP,Central and Eastern Europe
41417,2013,Cyprus,OOF-like, ,CYP,Central and Eastern Europe
41428,2007,Turkey,OOF-like,720000000,TUR,Central and Eastern Europe
41446,2013,Mexico,OOF-like, ,MEX,Latin America and the Caribbean
41449,2007,"Korea, Dem. Rep.",ODA-like,25000000,PRK,Asia
41465,2013,Venezuela,Vague (Official Finance),391000000,VEN,Latin America and the Caribbean
41493,2012,"Korea, Dem. Rep.",ODA-like,18000000,PRK,Asia
41521,2013,Malawi,ODA-like,76635,MWI,Africa
41522,2003,Jordan,ODA-like, ,JOR,Middle East
41523,2012,Jordan,ODA-like,15000000,JOR,Middle East
41524,2014,"Congo, Rep.",ODA-like,815000,COG,Africa
41526,2014,"Congo, Rep.",ODA-like,101130,COG,Africa
41527,2014,Senegal,ODA-like,30000,SEN,Africa
41529,2014,South Sudan,ODA-like,1600000,SSD,Africa
41532,2014,Namibia,ODA-like,194439,NAM,Africa
41539,2014,Zambia,OOF-like, ,ZMB,Africa
41540,2014,Zambia,OOF-like,3835,ZMB,Africa
41542,2014,Zambia,OOF-like, ,ZMB,Africa
41543,2014,Zambia,ODA-like, ,ZMB,Africa
41544,2014,Liberia,ODA-like,162775,LBR,Africa
41545,2014,Liberia,ODA-like,1058040,LBR,Africa
41546,2014,Liberia,ODA-like,20000,LBR,Africa
41547,2014,Liberia,ODA-like,1000000,LBR,Africa
41548,2014,Liberia,ODA-like,2000000,LBR,Africa
41549,2014,Liberia,ODA-like,211781,LBR,Africa
41551,2014,Liberia,ODA-like,150000,LBR,Africa
41553,2014,Liberia,ODA-like, ,LBR,Africa
41556,2014,Liberia,ODA-like,40000,LBR,Africa
41558,2014,Liberia,ODA-like, ,LBR,Africa
41561,2013,Chad,ODA-like,3000000,TCD,Africa
41568,2014,Nigeria,ODA-like,1627754,NGA,Africa
41572,2014,South Sudan,ODA-like,200000,SSD,Africa
41573,2014,South Sudan,ODA-like, ,SSD,Africa
41574,2014,South Sudan,ODA-like,24000000,SSD,Africa
41576,2014,Namibia,ODA-like,73714677,NAM,Africa
41578,2014,Namibia,ODA-like,4607167,NAM,Africa
41581,2014,Mozambique,Vague (Official Finance),120000000,MOZ,Africa
41582,2014,Zimbabwe,ODA-like,218000000,ZWE,Africa
41587,2014,Nigeria,ODA-like, ,NGA,Africa
41589,2014,Nigeria,ODA-like, ,NGA,Africa
41591,2014,Zimbabwe,ODA-like,89000000,ZWE,Africa
41593,2014,Zimbabwe,ODA-like, ,ZWE,Africa
41594,2014,Zimbabwe,ODA-like, ,ZWE,Africa
41595,2014,Zimbabwe,OOF-like,319000000,ZWE,Africa
41596,2014,Zimbabwe,ODA-like, ,ZWE,Africa
41598,2014,Zimbabwe,ODA-like,500000,ZWE,Africa
41599,2014,Zimbabwe,ODA-like,30000,ZWE,Africa
41600,2011,South Africa,OOF-like,650000000,ZAF,Africa
41601,2014,Zimbabwe,ODA-like, ,ZWE,Africa
41608,2012,Turkey,OOF-like,200000000,TUR,Central and Eastern Europe
41609,2012,Turkey,OOF-like,400000000,TUR,Central and Eastern Europe
41617,2014,South Sudan,ODA-like,3000000,SSD,Africa
41620,2000,"Korea, Dem. Rep.",ODA-like,48317908,PRK,Asia
41783,2003,Iran,ODA-like,600000,IRN,Middle East
41817,2011,Ethiopia,ODA-like, ,ETH,Africa
41877,2009,Samoa,ODA-like,5860000,WSM,The Pacific
41880,2009,Samoa,ODA-like,1460000,WSM,The Pacific
41889,2009,Samoa,ODA-like, ,WSM,The Pacific
41890,2007,Samoa,ODA-like,9000000,WSM,The Pacific
41894,2007,Samoa,ODA-like,15000000,WSM,The Pacific
41898,2008,Samoa,ODA-like,41000000,WSM,The Pacific
41902,2014,South Sudan,ODA-like,24416311,SSD,Africa
41903,2014,South Sudan,ODA-like,4883262,SSD,Africa
41905,2011,Turkmenistan,OOF-like,4100000000,TKM,Asia
41907,2007,Jordan,Vague (Official Finance),2600000,JOR,Middle East
41911,2007,Jordan,ODA-like, ,JOR,Middle East
41913,2000,Mauritius,ODA-like,17143146,MUS,Africa
41916,2014,Pakistan,ODA-like,430866509,PAK,Asia
41917,2014,Pakistan,OOF-like,2250000000,PAK,Asia
41918,2014,Pakistan,OOF-like,4001000000,PAK,Asia
41920,2008,Vanuatu,ODA-like,30000000,VUT,The Pacific
41923,2009,Fiji,OOF-like,83100000,FJI,The Pacific
41924,2006,"Micronesia, Federated States of",OOF-like,30000,FSM,The Pacific
41925,2011,Burundi,ODA-like,7500000,BDI,Africa
41926,2008,"Micronesia, Federated States of",ODA-like,320000,FSM,The Pacific
41927,2008,"Micronesia, Federated States of",ODA-like,14000,FSM,The Pacific
41928,2008,"Micronesia, Federated States of",ODA-like,3500000,FSM,The Pacific
41929,2008,"Micronesia, Federated States of",ODA-like,500000,FSM,The Pacific
41932,2008,Fiji,Vague (Official Finance),3800000,FJI,The Pacific
41940,2008,Niue,ODA-like,200000,NIU,The Pacific
41941,2012,Kazakhstan,OOF-like,1340000000,KAZ,Asia
41948,2009,"Micronesia, Federated States of",ODA-like,1000000,FSM,The Pacific
41950,2009,"Micronesia, Federated States of",ODA-like,160000,FSM,The Pacific
41952,2009,"Micronesia, Federated States of",ODA-like,280000,FSM,The Pacific
41953,2009,"Micronesia, Federated States of",ODA-like,220000,FSM,The Pacific
41957,2009,"Micronesia, Federated States of",ODA-like,140000,FSM,The Pacific
41958,2009,Fiji,ODA-like,2930000,FJI,The Pacific
41961,2009,Papua New Guinea,ODA-like,4390000,PNG,The Pacific
41962,2001,India,ODA-like, ,IND,Asia
41965,2001,India,ODA-like, ,IND,Asia
41968,2001,India,ODA-like,50000,IND,Asia
41976,2001,Kenya,ODA-like,13652177,KEN,Africa
43012,2009,Russia,OOF-like,10000000000,RUS,Central and Eastern Europe
41981,2002,Bangladesh,ODA-like,6040867,BGD,Asia
41987,2014,South Sudan,ODA-like, ,SSD,Africa
41988,2009,Samoa,ODA-like,400000,WSM,The Pacific
41995,2004,Liberia,ODA-like,1000000,LBR,Africa
41996,2002,Nauru,ODA-like,77000000,NRU,The Pacific
41997,2010,Cameroon,ODA-like,30000000,CMR,Africa
42003,2004,Zimbabwe,OOF-like,30000000,ZWE,Africa
42010,2005,Tonga,ODA-like, ,TON,The Pacific
42011,2013,Vanuatu,ODA-like,2960000,VUT,The Pacific
42023,2009,Cook Islands,ODA-like, ,COK,The Pacific
42025,2005,"Micronesia, Federated States of",ODA-like,250000,FSM,The Pacific
42049,2001,Bosnia-Herzegovina,ODA-like,374000,BIH,Central and Eastern Europe
42051,2001,Bosnia-Herzegovina,ODA-like,1200000,BIH,Central and Eastern Europe
42059,2001,Belarus,ODA-like,1200000,BLR,Central and Eastern Europe
42061,2002,Belarus,ODA-like,1208173,BLR,Central and Eastern Europe
42064,2003,Bosnia-Herzegovina,ODA-like,2260000,BIH,Central and Eastern Europe
42070,2003,Belarus,ODA-like,630000,BLR,Central and Eastern Europe
42074,2003,Belarus,ODA-like,1208162,BLR,Central and Eastern Europe
42130,2000,Bulgaria,OOF-like,20000000,BGR,Central and Eastern Europe
42132,2000,Bulgaria,OOF-like,600000,BGR,Central and Eastern Europe
42133,2006,Belarus,Vague (Official Finance),187200000,BLR,Central and Eastern Europe
42141,2001,Bulgaria,OOF-like,20000000,BGR,Central and Eastern Europe
42145,2006,Belarus,OOF-like, ,BLR,Central and Eastern Europe
42147,2001,Bulgaria,OOF-like,650000,BGR,Central and Eastern Europe
42166,2005,Bulgaria,OOF-like,600000,BGR,Central and Eastern Europe
42169,2007,Belarus,ODA-like,2700000,BLR,Central and Eastern Europe
42173,2007,Belarus,ODA-like,9201407,BLR,Central and Eastern Europe
42179,2008,Belarus,Vague (Official Finance),142460000,BLR,Central and Eastern Europe
42182,2011,Bulgaria,OOF-like,15000,BGR,Central and Eastern Europe
42183,2009,Belarus,OOF-like,361189690,BLR,Central and Eastern Europe
42189,2011,Bosnia-Herzegovina,OOF-like,486546805,BIH,Central and Eastern Europe
42193,2011,Kazakhstan,OOF-like,400000000,KAZ,Asia
42196,2012,Bulgaria,OOF-like,9855,BGR,Central and Eastern Europe
42197,2012,Bulgaria,OOF-like, ,BGR,Central and Eastern Europe
42211,2000,Georgia,ODA-like, ,GEO,Asia
42226,2003,Georgia,ODA-like,604081,GEO,Asia
42227,2014,Bosnia-Herzegovina,OOF-like,886258139,BIH,Central and Eastern Europe
42238,2000,Georgia,ODA-like,362384,GEO,Asia
42239,2001,"Macedonia, FYR",OOF-like,1000000,MKD,Central and Eastern Europe
42241,2002,Georgia,ODA-like,604087,GEO,Asia
42244,2002,Georgia,ODA-like,180515,GEO,Asia
42245,2010,Belarus,Vague (Official Finance),250000000,BLR,Central and Eastern Europe
42249,2004,Georgia,OOF-like,604098,GEO,Asia
42250,2004,Georgia,ODA-like,604098,GEO,Asia
42251,2002,"Macedonia, FYR",OOF-like,87000000,MKD,Central and Eastern Europe
42253,2005,Georgia,ODA-like,2440716,GEO,Asia
42255,2006,Georgia,ODA-like,2500000,GEO,Asia
42256,2005,Georgia,ODA-like,2600000,GEO,Asia
42259,2004,"Macedonia, FYR",ODA-like,2500000,MKD,Central and Eastern Europe
42263,2008,Georgia,ODA-like,2900000,GEO,Asia
42265,2001,Albania,OOF-like,126000000,ALB,Central and Eastern Europe
42273,2000,Moldova,ODA-like, ,MDA,Central and Eastern Europe
42283,2010,"Macedonia, FYR",ODA-like,645364,MKD,Central and Eastern Europe
42290,2001,Moldova,ODA-like,1200000,MDA,Central and Eastern Europe
42293,2011,"Macedonia, FYR",ODA-like,3100000,MKD,Central and Eastern Europe
42300,2011,"Macedonia, FYR",ODA-like, ,MKD,Central and Eastern Europe
42307,2013,"Macedonia, FYR",ODA-like,580000000,MKD,Central and Eastern Europe
42313,2013,Belarus,OOF-like,3000000000,BLR,Central and Eastern Europe
42315,2010,Belarus,OOF-like,634100000,BLR,Central and Eastern Europe
42319,2010,Belarus,OOF-like,84987000,BLR,Central and Eastern Europe
42320,2003,"Europe, regional",ODA-like,70000000,MNE; SRB,Central and Eastern Europe
42327,2010,Montenegro,OOF-like,47396000,MNE,Central and Eastern Europe
42330,2014,Montenegro,ODA-like,911466080,MNE,Central and Eastern Europe
42332,2004,Albania,ODA-like,1200000,ALB,Central and Eastern Europe
42336,2011,Belarus,OOF-like,340000000,BLR,Central and Eastern Europe
42345,2003,Moldova,ODA-like,600000,MDA,Central and Eastern Europe
42349,2003,Moldova,OOF-like,1000000,MDA,Central and Eastern Europe
42351,2009,Moldova,ODA-like,40000,MDA,Central and Eastern Europe
42352,2007,Albania,ODA-like,1230000,ALB,Central and Eastern Europe
42353,2005,Albania,ODA-like,13800,ALB,Central and Eastern Europe
42355,2010,Belarus,OOF-like,189000000,BLR,Central and Eastern Europe
42358,2005,Moldova,ODA-like,1200000,MDA,Central and Eastern Europe
42363,2007,Moldova,ODA-like,2000000,MDA,Central and Eastern Europe
42368,2009,Albania,ODA-like,1463825,ALB,Central and Eastern Europe
42371,2007,Laos,ODA-like, ,LAO,Asia
42373,2009,Moldova,OOF-like,3000000,MDA,Central and Eastern Europe
42376,2010,Albania,ODA-like,20000,ALB,Central and Eastern Europe
42377,2010,Moldova,ODA-like,2954092,MDA,Central and Eastern Europe
42378,2011,Albania,OOF-like, ,ALB,Central and Eastern Europe
42381,2012,Moldova,OOF-like,62400000,MDA,Central and Eastern Europe
42388,2000,Ukraine,ODA-like,603974,UKR,Central and Eastern Europe
42391,2001,Ukraine,ODA-like,362447,UKR,Central and Eastern Europe
42401,2012,Belarus,OOF-like,282000000,BLR,Central and Eastern Europe
42402,2002,Ukraine,ODA-like, ,UKR,Central and Eastern Europe
42407,2012,Belarus,OOF-like,348600000,BLR,Central and Eastern Europe
42412,2013,Albania,OOF-like, ,ALB,Central and Eastern Europe
42422,2013,Belarus,OOF-like,323817000,BLR,Central and Eastern Europe
42459,2006,Ukraine,ODA-like,1200000,UKR,Central and Eastern Europe
42460,2011,Sri Lanka,ODA-like,78200000,LKA,Asia
42461,2006,Ukraine,ODA-like,1200000,UKR,Central and Eastern Europe
42463,2006,Ukraine,OOF-like,817800,UKR,Central and Eastern Europe
42464,2006,Ukraine,ODA-like,750000,UKR,Central and Eastern Europe
42467,2012,Montenegro,OOF-like,47400000,MNE,Central and Eastern Europe
42473,2013,Belarus,ODA-like,24210111,BLR,Central and Eastern Europe
42475,2000,Romania,OOF-like,500000,ROU,Central and Eastern Europe
42479,2009,Ukraine,OOF-like,3659563,UKR,Central and Eastern Europe
42480,2014,Belarus,Vague (Official Finance),52700000,BLR,Central and Eastern Europe
42488,2013,Malta,OOF-like, ,MLT,Central and Eastern Europe
42489,2009,Ukraine,ODA-like,512339,UKR,Central and Eastern Europe
42491,2001,Romania,OOF-like,604079,ROU,Central and Eastern Europe
42493,2013,Belarus,OOF-like,25000000,BLR,Central and Eastern Europe
42494,2009,Ukraine,OOF-like,372310000,UKR,Central and Eastern Europe
42496,2009,Ukraine,OOF-like, ,UKR,Central and Eastern Europe
42499,2013,Malta,OOF-like,15000000,MLT,Central and Eastern Europe
42500,2013,Moldova,ODA-like, ,MDA,Central and Eastern Europe
42501,2006,Serbia,ODA-like,1254483,SRB,Central and Eastern Europe
42502,2007,Serbia,ODA-like, ,SRB,Central and Eastern Europe
42522,2009,Serbia,ODA-like,216750000,SRB,Central and Eastern Europe
42525,2002,Romania,OOF-like,600000,ROU,Central and Eastern Europe
42531,2002,Romania,OOF-like,604087,ROU,Central and Eastern Europe
42537,2010,Serbia,ODA-like,30264676,SRB,Central and Eastern Europe
42545,2011,Serbia,ODA-like,300000000,SRB,Central and Eastern Europe
42549,2012,Serbia,ODA-like,292400000,SRB,Central and Eastern Europe
42550,2012,Serbia,ODA-like,642431,SRB,Central and Eastern Europe
42552,2012,Serbia,Vague (Official Finance),334000000,SRB,Central and Eastern Europe
42555,2014,Serbia,OOF-like,608000000,SRB,Central and Eastern Europe
42556,2011,Ukraine,ODA-like,12381100,UKR,Central and Eastern Europe
42559,2012,Ukraine,OOF-like,3000000000,UKR,Central and Eastern Europe
42572,2003,Romania,OOF-like,100000000,ROU,Central and Eastern Europe
42577,2014,Ukraine,ODA-like,52000000,UKR,Central and Eastern Europe
42609,2003,Romania,OOF-like,10829,ROU,Central and Eastern Europe
42612,2002,Romania,OOF-like,300000000,ROU,Central and Eastern Europe
42613,2004,Romania,OOF-like, ,ROU,Central and Eastern Europe
42619,2014,India,OOF-like, ,IND,Asia
42653,2008,India,ODA-like, ,IND,Asia
42654,2008,India,OOF-like,750000000,IND,Asia
42656,2004,Romania,OOF-like, ,ROU,Central and Eastern Europe
42659,2008,Nepal,Vague (Official Finance),4000000,NPL,Asia
42672,2004,Romania,OOF-like,130000000,ROU,Central and Eastern Europe
42673,2014,India,Vague (Official Finance), ,IND,Asia
42676,2014,India,ODA-like, ,IND,Asia
42711,2005,Romania,OOF-like,610179,ROU,Central and Eastern Europe
42723,2006,Romania,OOF-like, ,ROU,Central and Eastern Europe
42724,2010,India,OOF-like,400000000,IND,Asia
42725,2006,Romania,OOF-like, ,ROU,Central and Eastern Europe
42728,2006,Romania,OOF-like, ,ROU,Central and Eastern Europe
42760,2011,Belarus,ODA-like,11000000,BLR,Central and Eastern Europe
42821,2014,Albania,OOF-like, ,ALB,Central and Eastern Europe
42824,2013,Albania,OOF-like, ,ALB,Central and Eastern Europe
42828,2012,Albania,OOF-like, ,ALB,Central and Eastern Europe
42829,2012,Albania,OOF-like,79210,ALB,Central and Eastern Europe
42868,2011,Albania,OOF-like, ,ALB,Central and Eastern Europe
42870,2010,Albania,ODA-like, ,ALB,Central and Eastern Europe
42871,2010,Albania,OOF-like, ,ALB,Central and Eastern Europe
42874,2010,Albania,OOF-like, ,ALB,Central and Eastern Europe
42876,2011,Albania,ODA-like, ,ALB,Central and Eastern Europe
42878,2010,Albania,OOF-like, ,ALB,Central and Eastern Europe
42880,2009,Albania,OOF-like, ,ALB,Central and Eastern Europe
42885,2008,Albania,ODA-like, ,ALB,Central and Eastern Europe
42898,2010,Georgia,OOF-like, ,GEO,Asia
42904,2005,Bulgaria,OOF-like, ,BGR,Central and Eastern Europe
42918,2013,Georgia,OOF-like, ,GEO,Asia
42922,2014,"Macedonia, FYR",ODA-like,5306935,MKD,Central and Eastern Europe
42923,2014,"Macedonia, FYR",ODA-like,5306935,MKD,Central and Eastern Europe
42924,2014,Georgia,OOF-like, ,GEO,Asia
42944,2010,Belarus,ODA-like, ,BLR,Central and Eastern Europe
42948,2009,Belarus,ODA-like, ,BLR,Central and Eastern Europe
42949,2009,Belarus,OOF-like, ,BLR,Central and Eastern Europe
42950,2009,Belarus,ODA-like, ,BLR,Central and Eastern Europe
42951,2009,Belarus,OOF-like, ,BLR,Central and Eastern Europe
42954,2014,Montenegro,OOF-like, ,MNE,Central and Eastern Europe
43003,2014,Russia,OOF-like,504603769,RUS,Central and Eastern Europe
42968,2010,Ukraine,OOF-like, ,UKR,Central and Eastern Europe
42971,2010,Ukraine,OOF-like, ,UKR,Central and Eastern Europe
42973,2011,Ukraine,OOF-like, ,UKR,Central and Eastern Europe
42974,2007,Ukraine,OOF-like, ,UKR,Central and Eastern Europe
42975,2012,Ukraine,OOF-like, ,UKR,Central and Eastern Europe
42977,2013,Ukraine,OOF-like, ,UKR,Central and Eastern Europe
42978,2012,Serbia,OOF-like, ,SRB,Central and Eastern Europe
42980,2010,Serbia,OOF-like, ,SRB,Central and Eastern Europe
42981,2011,Serbia,OOF-like, ,SRB,Central and Eastern Europe
42983,2008,Serbia,ODA-like,1439127,SRB,Central and Eastern Europe
42984,2006,Serbia,OOF-like, ,SRB,Central and Eastern Europe
42999,2013,"Macedonia, FYR",OOF-like, ,MKD,Central and Eastern Europe
43031,2009,Russia,OOF-like,500000000,RUS,Central and Eastern Europe
43041,2009,Russia,OOF-like,500000000,RUS,Central and Eastern Europe
42966,2005,Russia,OOF-like,300000000,RUS,Central and Eastern Europe
43051,2009,Russia,OOF-like,133000000,RUS,Central and Eastern Europe
43052,2011,Tajikistan,OOF-like, ,TJK,Asia
43055,2011,Zimbabwe,Vague (Official Finance), ,ZWE,Africa
43045,2008,Russia,OOF-like,18500000,RUS,Central and Eastern Europe
43010,2005,Russia,OOF-like,12000000,RUS,Central and Eastern Europe
40516,2004,Russia,ODA-like,1208196,RUS,Central and Eastern Europe
40508,2003,Russia,OOF-like,5400000,RUS,Central and Eastern Europe
43082,2000,Papua New Guinea,ODA-like,5000000,PNG,The Pacific
40518,2004,Russia,ODA-like,100000,RUS,Central and Eastern Europe
43102,2010,India,OOF-like,1400000000,IND,Asia
43103,2009,Nepal,ODA-like,200000000,NPL,Asia
43105,2009,India,OOF-like,98000000,IND,Asia
43107,2010,India,OOF-like,1100000000,IND,Asia
43108,2010,India,OOF-like,600000000,IND,Asia
43115,2014,Ghana,ODA-like,833000,GHA,Africa
43134,2006,Viet Nam,OOF-like,147000000,VNM,Asia
43144,2008,Sri Lanka,ODA-like, ,LKA,Asia
43145,2013,Cambodia,OOF-like,1670000000,KHM,Asia
43153,2013,Nigeria,Vague (Official Finance),100000000,NGA,Africa
43168,2013,Turkmenistan,OOF-like, ,TKM,Asia
43169,2013,Afghanistan,ODA-like,32280149,AFG,Asia
43171,2008,Nigeria,ODA-like,7200000,NGA,Africa
43180,2008,Sierra Leone,ODA-like, ,SLE,Africa
43182,2006,Pakistan,ODA-like,300000000,PAK,Asia
43185,2013,Uzbekistan,Vague (Official Finance),350000000,UZB,Asia
43203,2006,Uzbekistan,OOF-like,197000000,UZB,Asia
43215,2010,Bangladesh,ODA-like,14770462,BGD,Asia
43219,2011,Pakistan,ODA-like,1200000,PAK,Asia
43228,2010,Pakistan,Vague (Official Finance), ,PAK,Asia
43229,2010,Pakistan,Vague (Official Finance), ,PAK,Asia
43230,2010,Pakistan,Vague (Official Finance), ,PAK,Asia
43231,2010,Pakistan,Vague (Official Finance), ,PAK,Asia
43232,2010,Pakistan,Vague (Official Finance),44608000,PAK,Asia
43258,2008,Belarus,OOF-like,50000000,BLR,Central and Eastern Europe
43260,2007,Belarus,OOF-like,42835177,BLR,Central and Eastern Europe
43262,2010,Sri Lanka,Vague (Official Finance),190000000,LKA,Asia
43265,2009,Belarus,Vague (Official Finance),30000000,BLR,Central and Eastern Europe
43270,2011,Nepal,ODA-like,151701933,NPL,Asia
43290,2004,Tanzania,ODA-like,23055000,TZA,Africa
43294,2008,Bangladesh,ODA-like,8634765,BGD,Asia
